Week	Region	Plant	Area	Brand	Type	Opening Stock (Pac)	End Stock (Pac)	FC (Pac)	SP (Pac)	SV (Pac)	Opening Stock (TH Stick)	End Stock (TH Stick)	FC (TH Stick)	SP (TH Stick)	SV (TH Stick)
18	BNT	ZD3P	Ruteng	AVR20	HMS	13657	14857	1925.605292	1544.533798	1483	273.14	297.14	38.51210585	30.89067596	29.66
18	BNT	ZD3P	Ruteng	AVT20	HMS	300	300	0	0	0	6	6	0	0	0
18	BNT	ZD3P	Ruteng	BAJ12	BV1	29	29	0	33.81971063	0	0.348	0.348	0	0.405836528	0
18	BNT	ZD3P	Ruteng	DLA12	HMS	458	5458	98.86288137	16.99198843	298	5.496	65.496	1.186354576	0.203903861	3.576
18	BNT	ZD3P	Ruteng	DLE12	HMS	0	0	0	0	0	0	0	0	0	0
18	BNT	ZD3P	Ruteng	DRE12	HMS	17266	23266	2343.462421	1377.888336	1880	207.192	279.192	28.12154905	16.53466003	22.56
18	BNT	ZD3P	Ruteng	DSB12	HMS	24194	24194	3161.537117	2415.25643	3165	290.328	290.328	37.9384454	28.98307716	37.98
18	BNT	ZD3P	Ruteng	DSB16	HMS	9261	14061	2866.220082	2261.942737	2838	148.176	224.976	45.85952131	36.19108379	45.408
18	BNT	ZD3P	Ruteng	DSE12	HMS	0	0	0	0.998621753	0	0	0	0	0.011983461	0
18	BNT	ZD3P	Ruteng	DSM12	HMS	3825	6225	571.2512094	729.3546933	1608	45.9	74.7	6.855014513	8.75225632	19.296
18	BNT	ZD3P	Ruteng	DSS12	HMS	25981	30981	2907.784818	3242.829457	6732	311.772	371.772	34.89341782	38.91395348	80.784
18	BNT	ZD3P	Ruteng	DSS16	HMS	28253	48253	5694.731919	3638.992644	4964	452.048	772.048	91.1157107	58.2238823	79.424
18	BNT	ZD3P	Ruteng	DTC12	HMS	0	1200	788.6819238	1974.910394	0	0	14.4	9.464183086	23.69892473	0
18	BNT	ZD3P	Ruteng	GLP16	BV1	0	0	0	46.76526165	0	0	0	0	0.748244186	0
18	BNT	ZD3P	Ruteng	GLY16	BV1	0	0	0	0	0	0	0	0	0	0
18	BNT	ZD3P	Ruteng	LOK12	BV1	0	0	0	0	0	0	0	0	0	0
18	BNT	ZD3P	Ruteng	MBC12	HMS	1366	2966	529.2742707	650.6963404	556	16.392	35.592	6.351291248	7.808356085	6.672
18	BNT	ZD3P	Ruteng	MBG20	HMS	0	0	0	0	0	0	0	0	0	0
18	BNT	ZD3P	Ruteng	MBL20	HMS	8877	10877	1458.068828	1240.139836	3041	177.54	217.54	29.16137655	24.80279672	60.82
18	BNT	ZD3P	Ruteng	MBR20	HMS	15602	25602	4732.703995	4526.275637	6601	312.04	512.04	94.65407991	90.52551275	132.02
18	BNT	ZD3P	Ruteng	MCO12	HMS	0	0	0	0	0	0	0	0	0	0
18	BNT	ZD3P	Ruteng	MCS12	HMS	11375	11375	870.4873164	627.5336611	594	136.5	136.5	10.4458478	7.530403933	7.128
18	BNT	ZD3P	Ruteng	MFB12	HMS	14252	22252	3656.237328	2671.32986	3779	171.024	267.024	43.87484794	32.05595832	45.348
18	BNT	ZD3P	Ruteng	MFB16	HMS	2031	5031	1445.109622	973.2733584	665	32.496	80.496	23.12175396	15.57237373	10.64
18	BNT	ZD3P	Ruteng	MFB20	HMS	16006	26006	5193.477536	4076.506765	5337	320.12	520.12	103.8695507	81.5301353	106.74
18	BNT	ZD3P	Ruteng	MGA16	HMS	0	0	0	0	0	0	0	0	0	0
18	BNT	ZD3P	Ruteng	MLA16	HMS	10538	16538	3894.243151	478.3321824	978	168.608	264.608	62.30789042	7.653314919	15.648
18	BNT	ZD3P	Ruteng	MLD12	HMS	5379	14979	2487.225718	1525.274936	1921	64.548	179.748	29.84670862	18.30329924	23.052
18	BNT	ZD3P	Ruteng	MLD16	HMS	177919	177919	23459.1941	21631.4567	31341	2846.704	2846.704	375.3471057	346.1033073	501.456
18	BNT	ZD3P	Ruteng	MLD50	HMS	559	559	61.77075731	46.79002335	70	27.95	27.95	3.088537865	2.339501168	3.5
18	BNT	ZD3P	Ruteng	MGT20	HMS	0	0	0	0	0	0	0	0	0	0
18	BNT	ZD3P	Ruteng	MRT20	HMS	0	0	0	0	0	0	0	0	0	0
18	BNT	ZD3P	Ruteng	MLZ12	HMS	5377	13377	778.8192682	324.9691157	1143	64.524	160.524	9.345831218	3.899629389	13.716
18	BNT	ZD3P	Ruteng	MLE12	HMS	0	0	0	0	0	0	0	0	0	0
18	BNT	ZD3P	Ruteng	MLE16	HMS	0	0	0	0	0	0	0	0	0	0
18	BNT	ZD3P	Ruteng	MLG20	HMS	0	0	0	0	0	0	0	0	0	0
18	BNT	ZD3P	Ruteng	MMG20	HMS	0	0	0	0	0	0	0	0	0	0
18	BNT	ZD3P	Ruteng	MMI20	HMS	2789	3789	625.6874013	514.3105935	948	55.78	75.78	12.51374803	10.28621187	18.96
18	BNT	ZD3P	Ruteng	MRL16	HMS	505	1105	103.3466229	40.85258532	72	8.08	17.68	1.653545966	0.653641365	1.152
18	BNT	ZD3P	Ruteng	MSE16	HMS	4593	4593	417.8678999	0	250	73.488	73.488	6.685886399	0	4
18	BNT	ZD3P	Ruteng	MSP12	HMS	0	0	0	0	0	0	0	0	0	0
18	BNT	ZD3P	Ruteng	MSU16	HMS	0	0	0	0	0	0	0	0	0	0
18	BNT	ZD3P	Ruteng	MTB16	HMS	2440	6040	627.2258763	559.8963381	1335	39.04	96.64	10.03561402	8.95834141	21.36
18	BNT	ZD3P	Ruteng	MTR12	HMS	0	0	0	0	0	0	0	0	0	0
18	BNT	ZD3P	Ruteng	MTR16	HMS	803	2003	387.9417091	52.19590937	165	12.848	32.048	6.207067346	0.83513455	2.64
18	BNT	ZD3P	Ruteng	MVP16	HMS	300	300	0	0	0	4.8	4.8	0	0	0
18	BNT	ZD3P	Ruteng	MVT16	HMS	524	524	66.88682968	0	44	8.384	8.384	1.070189275	0	0.704
18	BNT	ZD3P	Ruteng	NAT20	BV1	47210	47210	13502.95783	9857.464592	12050	944.2	944.2	270.0591566	197.1492918	241
18	BNT	ZD3P	Ruteng	SAH12	HMS	22414	37414	4583.442812	4207.054822	5541	268.968	448.968	55.00131374	50.48465786	66.492
18	BNT	ZD3P	Ruteng	SAI12	HMS	23687	23687	2707.594268	2152.832154	3441	284.244	284.244	32.49113121	25.83398585	41.292
18	BNT	ZD3P	Ruteng	SAL12	HMS	0	0	0	0	0	0	0	0	0	0
18	BNT	ZD3P	Ruteng	SLA12	HMS	0	0	0	0	0	0	0	0	0	0
18	BNT	ZD3P	Ruteng	SLE12	HMS	91	2091	35.17073569	273.9736276	0	1.092	25.092	0.422048828	3.287683531	0
18	BNT	ZD3P	Ruteng	SLS12	HMS	0	0	0	0	0	0	0	0	0	0
18	BNT	ZD3P	Ruteng	SLT12	BV1	152	1752	97.81083009	28.52750565	40	1.824	21.024	1.173729961	0.342330068	0.48
18	BNT	ZD3P	Ruteng	SLT16	BV1	7533	7533	344.132642	273.1403827	400	120.528	120.528	5.506122271	4.370246124	6.4
18	BNT	ZD3P	Ruteng	TEK12	BV1	0	0	0	0	0	0	0	0	0	0
18	BNT	ZD3P	Ruteng	TWG16	BV1	0	0	0	0	0	0	0	0	0	0
18	BNT	ZD3P	Ruteng	TWP16	BV1	2283	11283	1066.108444	668.9814815	350	36.528	180.528	17.0577351	10.7037037	5.6
18	BNT	ZD3P	Ruteng	TWR12	BV1	824	824	736.3976941	0	450	9.888	9.888	8.836772329	0	5.4
18	BNT	ZD3P	Ruteng	TWR16	BV1	32562	56562	5339.792055	7474.413803	3450	520.992	904.992	85.43667288	119.5906208	55.2
18	BNT	ZD3P	Ruteng	TWY16	BV1	1375	2575	1104.520664	131.4858664	130	22	41.2	17.67233062	2.103773863	2.08
18	BNT	ZD3P	Ruteng	UTG12	BV1	0	0	0	0	0	0	0	0	0	0
18	BNT	ZD3P	Ruteng	VER20	BV1	1130	1130	1092.579135	136.0674219	500	22.6	22.6	21.85158271	2.721348437	10
18	BNT	ZD3P	Ruteng	VGZ16	BV1	987	987	286.8147551	177.3424097	260	15.792	15.792	4.589036082	2.837478555	4.16
18	BNT	ZD3P	Ruteng	VTX16	BV1	0	0	0	0	0	0	0	0	0	0
19	JV4	ZD7B	 Surabaya	ARB12	BV1	54921	119721	49682.22387	43413.03317	34335	659.052	1436.652	596.1866864	520.9563981	412.02
19	JV4	ZD7B	 Surabaya	ARK12	BV1	110	110	0	0	0	1.32	1.32	0	0	0
19	JV4	ZD7B	 Surabaya	ARL16	BV1	0	0	0	0	0	0	0	0	0	0
19	JV4	ZD7B	 Surabaya	ARM12	BV1	37202	82802	54127.76079	52272.25192	19500	446.424	993.624	649.5331295	627.267023	234
19	JV4	ZD7B	 Surabaya	AUL12	HMS	0	0	0	0	0	0	0	0	0	0
19	JV4	ZD7B	 Surabaya	AUL16	HMS	0	0	0	0	0	0	0	0	0	0
19	JV4	ZD7B	 Surabaya	AVM20	HMS	3642	9642	4592.252443	4100.990705	6770	72.84	192.84	91.84504887	82.01981411	135.4
19	JV4	ZD7B	 Surabaya	AVR20	HMS	20548	49348	24107.47524	23514.00655	22663	410.96	986.96	482.1495049	470.280131	453.26
19	JV4	ZD7B	 Surabaya	AVT20	HMS	0	0	85.9056255	1327.177771	0	0	0	1.71811251	26.54355542	0
19	JV4	ZD7B	 Surabaya	BAJ12	BV1	710	710	3.190762187	0	0	8.52	8.52	0.038289146	0	0
19	JV4	ZD7B	 Surabaya	BRW12	BV1	0	0	0	0	0	0	0	0	0	0
19	JV4	ZD7B	 Surabaya	DLA12	HMS	25317	135317	95111.49528	72448.56017	88924	303.804	1623.804	1141.337943	869.3827221	1067.088
19	JV4	ZD7B	 Surabaya	DLE12	HMS	0	0	0	0	0	0	0	0	0	0
19	JV4	ZD7B	 Surabaya	DRE12	HMS	64118	140118	62374.57479	63528.8935	49562	769.416	1681.416	748.4948975	762.346722	594.744
19	JV4	ZD7B	 Surabaya	DSB12	HMS	52897	472897	335988.7682	377903.2411	379069	634.764	5674.764	4031.865218	4534.838893	4548.828
19	JV4	ZD7B	 Surabaya	DSB16	HMS	73111	125431	54484.73187	56035.22631	53381	1169.776	2006.896	871.75571	896.5636209	854.096
19	JV4	ZD7B	 Surabaya	DSE12	HMS	4390	11590	4960.069272	3508.833902	6575	52.68	139.08	59.52083126	42.10600682	78.9
19	JV4	ZD7B	 Surabaya	DSM12	HMS	63115	171115	81576.01876	78254.63699	76475	757.38	2053.38	978.9122251	939.0556439	917.7
19	JV4	ZD7B	 Surabaya	DSS12	HMS	458302	861302	411848.6837	333590.5393	368822	5499.624	10335.624	4942.184204	4003.086471	4425.864
19	JV4	ZD7B	 Surabaya	DSS16	HMS	4807	36807	32466.0135	27057.36123	30779	76.912	588.912	519.456216	432.9177798	492.464
19	JV4	ZD7B	 Surabaya	DTC12	HMS	26568	43168	31623.59412	31870.72423	34525	318.816	518.016	379.4831294	382.4486908	414.3
19	JV4	ZD7B	 Surabaya	DTS12	HMS	0	0	0	0	0	0	0	0	0	0
19	JV4	ZD7B	 Surabaya	GLP16	BV1	0	1200	401.7990532	257.0285592	0	0	19.2	6.428784852	4.112456948	0
19	JV4	ZD7B	 Surabaya	GLY16	BV1	0	0	0	0	0	0	0	0	0	0
19	JV4	ZD7B	 Surabaya	KPT12	BV1	54116	57316	17407.33385	16798.7791	7420	649.392	687.792	208.8880062	201.5853492	89.04
19	JV4	ZD7B	 Surabaya	LOK12	BV1	0	0	0	0	0	0	0	0	0	0
19	JV4	ZD7B	 Surabaya	MBC12	HMS	30259	123859	52519.61549	48853.84611	51298	363.108	1486.308	630.2353859	586.2461533	615.576
19	JV4	ZD7B	 Surabaya	MBG20	HMS	4024	4024	0	0	0	80.48	80.48	0	0	0
19	JV4	ZD7B	 Surabaya	MBL20	HMS	13419	22419	11403.73898	12466.92198	18061	268.38	448.38	228.0747796	249.3384396	361.22
19	JV4	ZD7B	 Surabaya	MBR20	HMS	56582	95082	53177.57651	50383.07765	81867	1131.64	1901.64	1063.55153	1007.661553	1637.34
19	JV4	ZD7B	 Surabaya	MCO12	HMS	0	0	0	0	0	0	0	0	0	0
19	JV4	ZD7B	 Surabaya	MCS12	HMS	60318	131518	60939.67545	57963.99382	66979	723.816	1578.216	731.2761054	695.5679258	803.748
19	JV4	ZD7B	 Surabaya	MFB12	HMS	120923	238523	119036.4126	115398.7779	106862	1451.076	2862.276	1428.436951	1384.785335	1282.344
19	JV4	ZD7B	 Surabaya	MFB16	HMS	13001	25601	13505.28712	12774.54758	12883	208.016	409.616	216.084594	204.3927613	206.128
19	JV4	ZD7B	 Surabaya	MFB20	HMS	74419	122419	96173.43707	90967.56764	79890	1488.38	2448.38	1923.468741	1819.351353	1597.8
19	JV4	ZD7B	 Surabaya	MGA16	HMS	2411	3611	1432.468574	1490.814437	3170	38.576	57.776	22.91949718	23.85303099	50.72
19	JV4	ZD7B	 Surabaya	MKT12	HMS	27936	55536	25225.29749	18625.95219	23758	335.232	666.432	302.7035699	223.5114263	285.096
19	JV4	ZD7B	 Surabaya	MLA16	HMS	56819	77819	40268.78028	43231.85292	35352	909.104	1245.104	644.3004845	691.7096467	565.632
19	JV4	ZD7B	 Surabaya	MLD12	HMS	38716	63516	31940.20996	33424.63226	35704	464.592	762.192	383.2825195	401.0955871	428.448
19	JV4	ZD7B	 Surabaya	MLD16	HMS	433226	871226	326519.164	299982.4132	334284	6931.616	13939.616	5224.306624	4799.718612	5348.544
19	JV4	ZD7B	 Surabaya	MLD50	HMS	214	214	1126.744295	1210.276822	20	10.7	10.7	56.33721474	60.51384109	1
19	JV4	ZD7B	 Surabaya	MLG20	HMS	3912	3912	0	0	0	78.24	78.24	0	0	0
19	JV4	ZD7B	 Surabaya	MMG20	HMS	0	0	0	0	0	0	0	0	0	0
19	JV4	ZD7B	 Surabaya	MMI20	HMS	20157	27657	11992.5686	12549.4835	15624	403.14	553.14	239.8513719	250.9896701	312.48
19	JV4	ZD7B	 Surabaya	MRL16	HMS	3561	7761	4442.971174	6247.859405	5440	56.976	124.176	71.08753878	99.96575048	87.04
19	JV4	ZD7B	 Surabaya	MSE16	HMS	4138	4138	0	0	81	66.208	66.208	0	0	1.296
19	JV4	ZD7B	 Surabaya	MSU16	HMS	0	0	0	0	0	0	0	0	0	0
19	JV4	ZD7B	 Surabaya	MTB16	HMS	43332	85332	37413.51692	35195.64108	46316	693.312	1365.312	598.6162708	563.1302573	741.056
19	JV4	ZD7B	 Surabaya	MTR12	HMS	0	0	0	0	0	0	0	0	0	0
19	JV4	ZD7B	 Surabaya	MTR16	HMS	6097	13297	7392.685769	7981.541238	4258	97.552	212.752	118.2829723	127.7046598	68.128
19	JV4	ZD7B	 Surabaya	MVP16	HMS	4810	17410	10789.00891	3979.786476	11579	76.96	278.56	172.6241426	63.67658361	185.264
19	JV4	ZD7B	 Surabaya	MVT16	HMS	30	630	164.3519756	0	616	0.48	10.08	2.62963161	0	9.856
19	JV4	ZD7B	 Surabaya	NAT20	BV1	600	1200	0	0	0	12	24	0	0	0
19	JV4	ZD7B	 Surabaya	OEB12	BV1	9600	33600	12500	3166.666667	0	115.2	403.2	150	38	0
19	JV4	ZD7B	 Surabaya	OEB16	BV1	0	0	0	0	0	0	0	0	0	0
19	JV4	ZD7B	 Surabaya	OEB20	BV1	8400	8400	3900	0	1800	168	168	78	0	36
19	JV4	ZD7B	 Surabaya	OEM10	BV1	4620	40620	21433.01058	15436.31903	28200	46.2	406.2	214.3301058	154.3631903	282
19	JV4	ZD7B	 Surabaya	OES12	BV1	9160	20360	6897.766081	6360.024911	9550	109.92	244.32	82.77319298	76.32029893	114.6
19	JV4	ZD7B	 Surabaya	RKT16	BV1	16501	79501	62651.10984	53363.03448	68825	264.016	1272.016	1002.417757	853.8085516	1101.2
19	JV4	ZD7B	 Surabaya	SAH12	HMS	130378	203378	150085.581	153368.7226	143049	1564.536	2440.536	1801.026972	1840.424671	1716.588
19	JV4	ZD7B	 Surabaya	SAI12	HMS	409738	545738	280365.3889	314985.6742	280485	4916.856	6548.856	3364.384667	3779.82809	3365.82
19	JV4	ZD7B	 Surabaya	SAL12	HMS	21077	46677	24084.57485	24381.8278	49606	252.924	560.124	289.0148981	292.5819336	595.272
19	JV4	ZD7B	 Surabaya	SGO12	HMS	79161	123961	61296.71455	63586.44408	56696	949.932	1487.532	735.5605746	763.0373289	680.352
19	JV4	ZD7B	 Surabaya	SLA12	HMS	16393	40393	17771.30134	16206.02799	37339	196.716	484.716	213.2556161	194.4723359	448.068
19	JV4	ZD7B	 Surabaya	SLE12	HMS	99411	305411	169121.7876	170710.2889	188937	1192.932	3664.932	2029.461452	2048.523466	2267.244
19	JV4	ZD7B	 Surabaya	SLS12	HMS	7408	28208	22367.34665	22649.44775	22157	88.896	338.496	268.4081598	271.793373	265.884
19	JV4	ZD7B	 Surabaya	SLT12	BV1	10400	16800	10666.66667	0	0	124.8	201.6	128	0	0
19	JV4	ZD7B	 Surabaya	TTL16	BV1	1726	1726	126.084545	283.8219813	424	27.616	27.616	2.017352719	4.541151701	6.784
19	JV4	ZD7B	 Surabaya	TWG16	BV1	1275	2475	558.7374696	657.2777778	798	20.4	39.6	8.939799513	10.51644444	12.768
19	JV4	ZD7B	 Surabaya	TWP16	BV1	18904	27904	13767.7797	13514.70477	4645	302.464	446.464	220.2844752	216.2352764	74.32
19	JV4	ZD7B	 Surabaya	TWR12	BV1	246	9846	5050.539062	3941.356836	2340	2.952	118.152	60.60646874	47.29628204	28.08
19	JV4	ZD7B	 Surabaya	TWR16	BV1	29458	50458	20571.57946	18432.2237	17233	471.328	807.328	329.1452714	294.9155791	275.728
19	JV4	ZD7B	 Surabaya	TWY16	BV1	5108	12908	5439.977696	5153.61367	13014	81.728	206.528	87.03964313	82.45781873	208.224
19	JV4	ZD7B	 Surabaya	UTG12	BV1	22154	22154	8700.040044	9859.296414	7497	265.848	265.848	104.4004805	118.311557	89.964
19	JV4	ZD7B	 Surabaya	VOK12	BV1	0	0	0	478.125	0	0	0	0	5.7375	0
19	JV4	ZD7B	 Surabaya	MLZ12	HMS	121039	121039	28709.83027	29153.22237	18961	1452.468	1452.468	344.5179632	349.8386684	227.532
19	JV4	ZD7B	 Surabaya	MRT20	HMS	9940	11440	4859.10533	0	1960	198.8	228.8	97.18210659	0	39.2
19	JV4	ZD7B	 Surabaya	NTL16	BV1	12000	12000	9057.753254	0	0	192	192	144.9240521	0	0
19	JV4	ZD7D	 Malang	ARB12	BV1	44111	110511	44127.75925	39882.1902	19404	529.332	1326.132	529.533111	478.5862824	232.848
19	JV4	ZD7D	 Malang	ARK12	BV1	0	0	0	0	0	0	0	0	0	0
19	JV4	ZD7D	 Malang	ARL16	BV1	0	0	0	0	0	0	0	0	0	0
19	JV4	ZD7D	 Malang	ARM12	BV1	8761	188761	138438.6532	122276.1602	88659	105.132	2265.132	1661.263838	1467.313922	1063.908
19	JV4	ZD7D	 Malang	AUL12	HMS	0	0	0	0	0	0	0	0	0	0
19	JV4	ZD7D	 Malang	AUL16	HMS	0	0	0	0	0	0	0	0	0	0
19	JV4	ZD7D	 Malang	AVM20	HMS	1179	4779	1177.707767	1156.419114	2049	23.58	95.58	23.55415534	23.12838229	40.98
19	JV4	ZD7D	 Malang	AVR20	HMS	5064	24264	7325.395578	7426.636582	5887	101.28	485.28	146.5079116	148.5327316	117.74
19	JV4	ZD7D	 Malang	AVT20	HMS	0	0	0	0	0	0	0	0	0	0
19	JV4	ZD7D	 Malang	BAJ12	BV1	0	0	0	0	0	0	0	0	0	0
19	JV4	ZD7D	 Malang	BRW12	BV1	12336	12336	240.1509689	0	187	148.032	148.032	2.881811627	0	2.244
19	JV4	ZD7D	 Malang	DLA12	HMS	19237	67237	39286.91475	35131.84574	42473	230.844	806.844	471.442977	421.5821489	509.676
19	JV4	ZD7D	 Malang	DLE12	HMS	0	0	0	0	0	0	0	0	0	0
19	JV4	ZD7D	 Malang	DRE12	HMS	23647	42047	19590.97848	19590.97848	15316	283.764	504.564	235.0917418	235.0917418	183.792
19	JV4	ZD7D	 Malang	DSB12	HMS	237984	565984	286811.6795	286811.6795	330434	2855.808	6791.808	3441.740155	3441.740155	3965.208
19	JV4	ZD7D	 Malang	DSB16	HMS	25575	48135	20454.25313	20454.25313	21424	409.2	770.16	327.2680501	327.2680501	342.784
19	JV4	ZD7D	 Malang	DSE12	HMS	2473	4873	2101.830003	1172.855278	1518	29.676	58.476	25.22196003	14.07426334	18.216
19	JV4	ZD7D	 Malang	DSM12	HMS	25897	73097	35761.41896	30934.97979	32655	310.764	877.164	429.1370275	371.2197575	391.86
19	JV4	ZD7D	 Malang	DSS12	HMS	99577	309577	154355.5337	138939.895	148979	1194.924	3714.924	1852.266405	1667.27874	1787.748
19	JV4	ZD7D	 Malang	DSS16	HMS	5535	23135	13450.47313	12583.71251	12417	88.56	370.16	215.2075702	201.3394002	198.672
19	JV4	ZD7D	 Malang	DTC12	HMS	15807	13807	9557.200214	9557.200214	8768	189.684	165.684	114.6864026	114.6864026	105.216
19	JV4	ZD7D	 Malang	DTS12	HMS	0	0	0	0	0	0	0	0	0	0
19	JV4	ZD7D	 Malang	GLP16	BV1	93	693	107.058537	38.99653979	25	1.488	11.088	1.712936593	0.623944637	0.4
19	JV4	ZD7D	 Malang	GLY16	BV1	2	2	0	0	0	0.032	0.032	0	0	0
19	JV4	ZD7D	 Malang	KPT12	BV1	2048	2048	1783.985276	2123.920435	1100	24.576	24.576	21.40782332	25.48704522	13.2
19	JV4	ZD7D	 Malang	LOK12	BV1	0	0	0	0	0	0	0	0	0	0
19	JV4	ZD7D	 Malang	MBC12	HMS	23769	43769	16238.25189	16326.94289	19850	285.228	525.228	194.8590227	195.9233147	238.2
19	JV4	ZD7D	 Malang	MBG20	HMS	203	203	0	0	2	4.06	4.06	0	0	0.04
19	JV4	ZD7D	 Malang	MBL20	HMS	2730	7730	2356.131112	2730.161909	2961	54.6	154.6	47.12262224	54.60323819	59.22
19	JV4	ZD7D	 Malang	MBR20	HMS	12712	43212	20877.58181	20877.58181	28686	254.24	864.24	417.5516361	417.5516361	573.72
19	JV4	ZD7D	 Malang	MCO12	HMS	0	0	0	0	0	0	0	0	0	0
19	JV4	ZD7D	 Malang	MCS12	HMS	39739	66139	26401.69364	27254.16493	28526	476.868	793.668	316.8203237	327.0499792	342.312
19	JV4	ZD7D	 Malang	MFB12	HMS	63700	145300	60738.27858	55513.4323	46241	764.4	1743.6	728.859343	666.1611876	554.892
19	JV4	ZD7D	 Malang	MFB16	HMS	6356	21956	8768.669097	7316.580541	8745	101.696	351.296	140.2987055	117.0652887	139.92
19	JV4	ZD7D	 Malang	MFB20	HMS	25484	40484	31186.7481	33088.41256	23835	509.68	809.68	623.734962	661.7682513	476.7
19	JV4	ZD7D	 Malang	MGA16	HMS	1110	1110	0	0	100	17.76	17.76	0	0	1.6
19	JV4	ZD7D	 Malang	MKT12	HMS	12251	40251	19644.82253	10304.4407	11029	147.012	483.012	235.7378703	123.6532883	132.348
19	JV4	ZD7D	 Malang	MLA16	HMS	34677	41277	20636.85	17062.5	9786	554.832	660.432	330.1896	273	156.576
19	JV4	ZD7D	 Malang	MLD12	HMS	1137	27537	12530.18792	12644.27557	13655	13.644	330.444	150.362255	151.7313068	163.86
19	JV4	ZD7D	 Malang	MLD16	HMS	17991	646191	140471.8692	135060.2875	153159	287.856	10339.056	2247.549907	2160.9646	2450.544
19	JV4	ZD7D	 Malang	MLD50	HMS	811	811	549.8937084	706.3365298	624	40.55	40.55	27.49468542	35.31682649	31.2
19	JV4	ZD7D	 Malang	MLG20	HMS	936	936	0	0	0	18.72	18.72	0	0	0
19	JV4	ZD7D	 Malang	MMG20	HMS	0	0	0	0	0	0	0	0	0	0
19	JV4	ZD7D	 Malang	MMI20	HMS	3626	10126	2645.423935	3218.97238	5851	72.52	202.52	52.90847871	64.3794476	117.02
19	JV4	ZD7D	 Malang	MRL16	HMS	2174	3374	1348.592045	1677.154103	2486	34.784	53.984	21.57747271	26.83446565	39.776
19	JV4	ZD7D	 Malang	MSE16	HMS	306	306	0	0	241	4.896	4.896	0	0	3.856
19	JV4	ZD7D	 Malang	MSU16	HMS	0	0	0	0	0	0	0	0	0	0
19	JV4	ZD7D	 Malang	MTB16	HMS	8672	22472	8857.468006	8027.112121	8633	138.752	359.552	141.7194881	128.4337939	138.128
19	JV4	ZD7D	 Malang	MTR12	HMS	0	0	0	0	0	0	0	0	0	0
19	JV4	ZD7D	 Malang	MTR16	HMS	2899	3499	1658.838347	2684.794104	3207	46.384	55.984	26.54141356	42.95670567	51.312
19	JV4	ZD7D	 Malang	MVP16	HMS	720	720	0	0	20	11.52	11.52	0	0	0.32
19	JV4	ZD7D	 Malang	MVT16	HMS	554	554	27.79953278	13.5900031	100	8.864	8.864	0.444792525	0.21744005	1.6
19	JV4	ZD7D	 Malang	NAT20	BV1	0	0	0	0	0	0	0	0	0	0
19	JV4	ZD7D	 Malang	OEB12	BV1	0	0	0	300	0	0	0	0	3.6	0
19	JV4	ZD7D	 Malang	OEB16	BV1	9395	9395	0	0	0	150.32	150.32	0	0	0
19	JV4	ZD7D	 Malang	OEB20	BV1	7200	7200	33.69272237	0	0	144	144	0.673854447	0	0
19	JV4	ZD7D	 Malang	OEM10	BV1	400	400	103.6772481	50	200	4	4	1.036772481	0.5	2
19	JV4	ZD7D	 Malang	OES12	BV1	1200	1200	179.3940301	75	400	14.4	14.4	2.152728361	0.9	4.8
19	JV4	ZD7D	 Malang	RKT16	BV1	12880	50680	37500	28117.91587	32945	206.08	810.88	600	449.8866539	527.12
19	JV4	ZD7D	 Malang	SAH12	HMS	120247	424247	178617.0194	166214.0174	178279	1442.964	5090.964	2143.404233	1994.568209	2139.348
19	JV4	ZD7D	 Malang	SAI12	HMS	374769	712369	313611.6418	300637.9907	299096	4497.228	8548.428	3763.339702	3607.655889	3589.152
19	JV4	ZD7D	 Malang	SAL12	HMS	19664	38064	17161.10534	12712.25628	29161	235.968	456.768	205.9332641	152.5470753	349.932
19	JV4	ZD7D	 Malang	SGO12	HMS	24304	77104	33136.21849	33136.21849	34267	291.648	925.248	397.6346219	397.6346219	411.204
19	JV4	ZD7D	 Malang	SLA12	HMS	3785	12585	6617.712282	5111.602163	9813	45.42	151.02	79.41254739	61.33922596	117.756
19	JV4	ZD7D	 Malang	SLE12	HMS	145476	321476	191666.6667	157113.4217	127195	1745.712	3857.712	2300	1885.36106	1526.34
19	JV4	ZD7D	 Malang	SLS12	HMS	1936	12336	6238.313295	6252.036021	10670	23.232	148.032	74.85975954	75.02443226	128.04
19	JV4	ZD7D	 Malang	SLT12	BV1	0	0	0	0	0	0	0	0	0	0
19	JV4	ZD7D	 Malang	TTL16	BV1	1939	1939	67.19962883	103.2169118	70	31.024	31.024	1.075194061	1.651470588	1.12
19	JV4	ZD7D	 Malang	TWG16	BV1	1898	1898	2.87575215	2.223776831	0	30.368	30.368	0.046012034	0.035580429	0
19	JV4	ZD7D	 Malang	TWP16	BV1	20665	20665	3947.414083	5686.407499	380	330.64	330.64	63.15862533	90.98251998	6.08
19	JV4	ZD7D	 Malang	TWR12	BV1	3741	6941	2673.679585	3329.850899	2540	44.892	83.292	32.08415502	39.95821078	30.48
19	JV4	ZD7D	 Malang	TWR16	BV1	13705	22105	8550.441483	9932.075699	7010	219.28	353.68	136.8070637	158.9132112	112.16
19	JV4	ZD7D	 Malang	TWY16	BV1	1820	4220	1874.501869	2148.987316	1767	29.12	67.52	29.9920299	34.38379706	28.272
19	JV4	ZD7D	 Malang	UTG12	BV1	0	0	0	0	0	0	0	0	0	0
19	JV4	ZD7D	 Malang	VOK12	BV1	0	0	0	0	0	0	0	0	0	0
